State,STATE PCODE,District, Township ,Township Pcode,Population (2014 Cen.),Population (2021 Proj),Urban Pop  (2021 Proj), Rural Pop  (2021 Proj),% of people with disabilities (Age 5 yrs+),% Female,% CHILDREN  (Age 18<),% ADULTS ( Age 18-60),% ELDERS  (Age 60+),Population baseline (without IDPs),IDPs,IDP returnees/ resettled/ locally integrated (Sep 2021),Non-displaced stateless people in Rakhine (2021 HNO),# of most vulnerable crisis-affected people BASELINE,%IDPs,%Returnees,%Rakhine State/Less,%Other vulnerable People
Shan (North),MMR222,Mongmit,Mabein,MMR015018,47398,52661.45678,3600.906819,49060.54996,0.086218051,0.48322714,0.379966493,0.562022529,0.058010979,52661.45678,0,0,,25491.82193,,0,0,100
Shan (North),MMR222,Muse,Muse,MMR015009,171809,190888.0592,104580.7334,86307.32571,0.086218051,0.485463509,0.379966493,0.562022529,0.058010979,189175.0592,1713,306,,148079.8498,,0.206219124,0,99.79378088
Shan (North),MMR222,Muse,Namhkan,MMR015010,107034,118919.9199,33630.31426,85289.60567,0.086218051,0.520572902,0.379966493,0.562022529,0.058010979,117625.9199,1294,1609,,60133.19804,,2.605997277,0,97.39400272
Shan (North),MMR222,Muse,Kutkai,MMR015011,174652,194046.7688,44039.7237,150007.0451,0.086218051,0.499335822,0.379966493,0.562022529,0.058010979,189368.7688,4678,1076,,117378.512,,0.908365568,0,99.09163443
Shan (North),MMR222,Pa Laung Self-Administered Zone,Namhsan,MMR015016,72204,80222.11539,4597.516945,75624.59845,0.086218051,0.547005706,0.379966493,0.562022529,0.058010979,80222.11539,0,0,,41011.47396,,0,0,100
Shan (North),MMR222,Pa Laung Self-Administered Zone,Manton,MMR015019,38601,42887.56684,4557.519214,38330.04763,0.086218051,0.519131629,0.379966493,0.562022529,0.058010979,42583.56684,304,284,,21769.74309,,1.287763255,0,98.71223674
Shan (South),MMR222,Danu Self-Administered Zone,Pindaya,MMR014006,79303,88109.44569,11957.09941,76152.34628,0.086218051,0.514923773,0.379966493,0.562022529,0.058010979,88109.44569,0,0,,42651.12355,,0,0,100
Shan (South),MMR222,Danu Self-Administered Zone,Ywangan,MMR014007,82532,91697.01994,5018.604166,86678.41577,0.086218051,0.502629283,0.379966493,0.562022529,0.058010979,91697.01994,0,0,,44387.75997,,0,0,100
Shan (South),MMR222,Langkho,Langkho,MMR014018,40311,44787.45905,11032.70741,33754.75164,0.086218051,0.49874724,0.379966493,0.562022529,0.058010979,44787.45905,0,0,,21680.25726,,0,0,100
Shan (South),MMR222,Langkho,Mongnai,MMR014019,39436,43815.29199,21952.08792,21863.20407,0.086218051,0.493077391,0.379966493,0.562022529,0.058010979,43815.29199,0,0,,21209.66052,,0,0,100
Shan (South),MMR222,Langkho,Mawkmai,MMR014020,33810,37564.5355,5801.893061,31762.64244,0.086218051,0.51061816,0.379966493,0.562022529,0.058010979,37564.5355,0,0,,18183.85795,,0,0,100
Shan (South),MMR222,Langkho,Mongpan,MMR014021,25926,28805.03246,9968.323352,18836.70911,0.086218051,0.466597238,0.379966493,0.562022529,0.058010979,28805.03246,0,0,,13943.64689,,0,0,100
Shan (South),MMR222,Loilen,Loilen,MMR014011,124557,138388.8154,45080.77575,93308.03965,0.086218051,0.513804925,0.379966493,0.562022529,0.058010979,138388.8154,0,0,,66989.84902,,0,0,100
Shan (South),MMR222,Loilen,Laihka,MMR014012,48831,54253.58867,8889.495668,45364.09301,0.086218051,0.515758432,0.379966493,0.562022529,0.058010979,54253.58867,0,0,,26262.52493,,0,0,100
Shan (South),MMR222,Loilen,Nansang,MMR014013,116961,129949.2942,36955.68115,92993.61304,0.086218051,0.49307034,0.379966493,0.562022529,0.058010979,129949.2942,0,0,,62904.53151,,0,0,100
Shan (South),MMR222,Loilen,Kunhing,MMR014014,53403,59333.30048,17065.69847,42267.60201,0.086218051,0.501469955,0.379966493,0.562022529,0.058010979,59333.30048,0,0,,28721.46011,,0,0,100
Shan (South),MMR222,Loilen,Kyethi,MMR014015,74364,82621.97924,9255.030486,73366.94875,0.086218051,0.523640471,0.379966493,0.562022529,0.058010979,81340.97924,1281,0,,41583.46406,,0,0,100
Shan (South),MMR222,Loilen,Mongkaing,MMR014016,74294,82544.20587,11799.33058,70744.87529,0.086218051,0.527256575,0.379966493,0.562022529,0.058010979,79509.20587,3035,0,,38488.00701,,0,0,100
Shan (South),MMR222,Loilen,Monghsu,MMR014017,72752,80830.96974,13648.11458,67182.85515,0.086218051,0.501841874,0.379966493,0.562022529,0.058010979,80830.96974,0,0,,39127.833,,0,0,100
Shan (South),MMR222,Pa-O Self-Administered Zone,Hopong,MMR014003,112348,124824.0294,25376.33809,99447.69132,0.086218051,0.505687685,0.379966493,0.562022529,0.058010979,124824.0294,0,0,,60423.5455,,0,0,100
Shan (South),MMR222,Pa-O Self-Administered Zone,Hsihseng,MMR014004,153032,170025.9094,13413.68344,156612.226,0.086218051,0.511631554,0.379966493,0.562022529,0.058010979,169225.9094,800,0,,81917.15557,,0,0,100
Shan (South),MMR222,Pa-O Self-Administered Zone,Pinlaung,MMR014009,192257,213606.7702,19432.23088,194174.5394,0.086218051,0.504007656,0.379966493,0.562022529,0.058010979,213546.7702,60,0,,103371.5467,,0,0,100
Shan (South),MMR222,Taunggyi,Taunggyi,MMR014001,438056,486701.2767,297727.5533,188973.7233,0.086218051,0.513304235,0.379966493,0.562022529,0.058010979,486665.2767,36,0,,262010.005,,0,0,100
Shan (South),MMR222,Taunggyi,Nyaungshwe,MMR014002,189407,210440.2832,18007.86724,192432.416,0.086218051,0.500879059,0.379966493,0.562022529,0.058010979,210440.2832,0,0,,101867.7901,,0,0,100
Shan (South),MMR222,Taunggyi,Kalaw,MMR014005,186083,206747.1594,64215.24574,142531.9137,0.086218051,0.499728616,0.379966493,0.562022529,0.058010979,206747.1594,0,0,,100080.0603,,0,0,100
Shan (South),MMR222,Taunggyi,Lawksawk,MMR014008,164730,183022.9498,41980.95161,141041.9982,0.086218051,0.488095672,0.379966493,0.562022529,0.058010979,183022.9498,0,0,,88595.88645,,0,0,100
Shan (South),MMR222,Taunggyi,Pekon,MMR014010,103590,115093.4704,18383.40149,96710.06886,0.086218051,0.495192586,0.379966493,0.562022529,0.058010979,105123.4704,9970,0,,56596.19109,,0,0,100
Tanintharyi,MMR006,Dawei,Dawei,MMR006001,146964,156104.6855,88649.87989,67454.80562,0.11591689,0.519249612,0.39528941,0.535046482,0.069664108,156104.6855,0,0,,82797.63858,,0,0,100
Tanintharyi,MMR006,Dawei,Launglon,MMR006002,118317,125675.9348,5665.757549,120010.1772,0.11591689,0.530430961,0.39528941,0.535046482,0.069664108,125675.9348,0,0,,63379.52673,,0,0,100
Tanintharyi,MMR006,Dawei,Thayetchaung,MMR006003,105662,112233.8347,12008.13444,100225.7002,0.11591689,0.522808578,0.39528941,0.535046482,0.069664108,112233.8347,0,0,,56600.55236,,0,0,100
Tanintharyi,MMR006,Dawei,Yebyu,MMR006004,122633,130260.376,8346.742187,121913.6338,0.11591689,0.490830364,0.39528941,0.535046482,0.069664108,130060.376,200,0,,65590.64067,,0,0,100
Tanintharyi,MMR006,Kawthoung,Kawthoung,MMR006009,140020,148728.7912,72979.291,75749.50016,0.11591689,0.484623625,0.39528941,0.535046482,0.069664108,148728.7912,0,0,,75005.29369,,0,0,100
Tanintharyi,MMR006,Kawthoung,Bokpyin,MMR006010,81718,86800.59532,11091.45863,75709.13669,0.11591689,0.465087251,0.39528941,0.535046482,0.069664108,86800.59532,0,0,,43774.33645,,0,0,100
Tanintharyi,MMR006,Myeik,Myeik,MMR006005,284489,302183.2957,122302.3978,179880.8979,0.11591689,0.509323735,0.39528941,0.535046482,0.069664108,302183.2957,0,0,,152393.808,,0,0,100
Tanintharyi,MMR006,Myeik,Kyunsu,MMR006006,171753,182435.4811,5893.067657,176542.4135,0.11591689,0.488934691,0.39528941,0.535046482,0.069664108,182435.4811,0,0,,92003.88664,,0,0,100
Tanintharyi,MMR006,Myeik,Palaw,MMR006007,129992,138077.082,26673.88519,111403.1968,0.11591689,0.511623792,0.39528941,0.535046482,0.069664108,137352.082,725,0,,69267.9149,,0,0,100
Tanintharyi,MMR006,Myeik,Tanintharyi,MMR006008,106853,113498.911,5856.952967,107641.9581,0.11591689,0.486986795,0.39528941,0.535046482,0.069664108,113498.911,0,0,,57238.54197,,0,0,100
Yangon,MMR013,Yangon (East),Thingangyun,MMR013009,209486,243788.811,243788.811,0,0.124295204,0.528856344,0.289734961,0.631275844,0.078989194,243788.811,0,0,,131892.7365,,0,0,100
Yangon,MMR013,Yangon (East),Yankin,MMR013010,70946,82563.23088,82563.23088,0,0.124295204,0.53874778,0.289734961,0.631275844,0.078989194,82563.23088,0,0,,42562.4143,,0,0,100
Yangon,MMR013,Yangon (East),South Okkalapa,MMR013011,161126,187509.9814,187509.9814,0,0.124295204,0.531130916,0.289734961,0.631275844,0.078989194,187509.9814,0,0,,101445.1995,,0,0,100
Yangon,MMR013,Yangon (East),North Okkalapa,MMR013012,333293,387868.899,387868.899,0,0.124295204,0.530923242,0.289734961,0.631275844,0.078989194,387868.899,0,0,,209841.8311,,0,0,100
Yangon,MMR013,Yangon (East),Thaketa,MMR013013,220556,256671.4959,256671.4959,0,0.124295204,0.51354758,0.289734961,0.631275844,0.078989194,256671.4959,0,0,,145407.3753,,0,0,100
Yangon,MMR013,Yangon (East),Dawbon,MMR013014,75325,87659.28123,87659.28123,0,0.124295204,0.512180551,0.289734961,0.631275844,0.078989194,87659.28123,0,0,,45189.49422,,0,0,100
Yangon,MMR013,Yangon (East),Tamwe,MMR013015,165313,192382.5922,192382.5922,0,0.124295204,0.548359778,0.289734961,0.631275844,0.078989194,192382.5922,0,0,,104081.3417,,0,0,100
Yangon,MMR013,Yangon (East),Pazundaung,MMR013016,48455,56389.38562,56389.38562,0,0.124295204,0.543266949,0.289734961,0.631275844,0.078989194,56389.38562,0,0,,29069.45825,,0,0,100
Yangon,MMR013,Yangon (East),Botahtaung,MMR013017,40995,47707.82919,47707.82919,0,0.124295204,0.526381266,0.289734961,0.631275844,0.078989194,47707.82919,0,0,,24594.00353,,0,0,100
Yangon,MMR013,Yangon (East),Dagon Myothit (South),MMR013018,371646,432502.1073,432502.1073,0,0.124295204,0.512600701,0.289734961,0.631275844,0.078989194,432502.1073,0,0,,245017.4532,,0,0,100
Yangon,MMR013,Yangon (East),Dagon Myothit (North),MMR013019,203948,237343.9773,237343.9773,0,0.124295204,0.527389335,0.289734961,0.631275844,0.078989194,237343.9773,0,0,,128406.0024,,0,0,100
Yangon,MMR013,Yangon (East),Dagon Myothit (East),MMR013020,165628,192749.1727,181828.566,10920.60664,0.124295204,0.511791485,0.289734961,0.631275844,0.078989194,192749.1727,0,0,,99364.69365,,0,0,100
Yangon,MMR013,Yangon (East),Dagon Myothit (Seikkan),MMR013021,167448,194867.1931,174650.5714,20216.62175,0.124295204,0.506133247,0.289734961,0.631275844,0.078989194,194867.1931,0,0,,105425.5413,,0,0,100
Yangon,MMR013,Yangon (East),Mingalartaungnyunt,MMR013022,132494,154189.5627,154189.5627,0,0.124295204,0.528054101,0.289734961,0.631275844,0.078989194,154189.5627,0,0,,83418.44433,,0,0,100
Yangon,MMR013,Yangon (North),Insein,MMR013001,305283,355272.3313,355272.3313,0,0.124295204,0.521237671,0.289734961,0.631275844,0.078989194,355272.3313,0,0,,201265.8906,,0,0,100
Yangon,MMR013,Yangon (North),Mingaladon,MMR013002,331586,385882.382,230882.8511,154999.5309,0.124295204,0.522721104,0.289734961,0.631275844,0.078989194,385882.382,0,0,,208767.101,,0,0,100
Yangon,MMR013,Yangon (North),Hmawbi,MMR013003,244607,284660.7873,30210.88537,254449.9019,0.124295204,0.505611041,0.289734961,0.631275844,0.078989194,284660.7873,0,0,,146746.3208,,0,0,100
Yangon,MMR013,Yangon (North),Hlegu,MMR013004,270741,315074.1647,46640.67273,268433.492,0.124295204,0.504740693,0.289734961,0.631275844,0.078989194,315074.1647,0,0,,170458.9871,,0,0,100
Yangon,MMR013,Yangon (North),Taikkyi,MMR013005,277268,322669.9447,102409.7809,220260.1638,0.124295204,0.514137946,0.289734961,0.631275844,0.078989194,322669.9447,0,0,,166340.5335,,0,0,100
Yangon,MMR013,Yangon (North),Htantabin,MMR013006,145792,169665.0771,10495.8388,159169.2383,0.124295204,0.507469546,0.289734961,0.631275844,0.078989194,169665.0771,0,0,,87464.54354,,0,0,100
Yangon,MMR013,Yangon (North),Shwepyithar,MMR013007,343526,399777.5273,325610.7347,74166.79259,0.124295204,0.521829498,0.289734961,0.631275844,0.078989194,399777.5273,0,0,,216284.545,,0,0,100
Yangon,MMR013,Yangon (North),Hlaingtharya,MMR013008,687867,800503.5088,561075.2597,239428.2491,0.124295204,0.530633102,0.289734961,0.631275844,0.078989194,800503.5088,0,0,,453494.5095,,0,0,100
Yangon,MMR013,Yangon (South),Thanlyin,MMR013023,268063,311957.6489,100157.9295,211799.7194,0.124295204,0.513036115,0.289734961,0.631275844,0.078989194,311957.6489,0,0,,168772.9138,,0,0,100
Yangon,MMR013,Yangon (South),Kyauktan,MMR013024,167448,194867.1931,60063.33651,134803.8566,0.124295204,0.513544503,0.289734961,0.631275844,0.078989194,194867.1931,0,0,,100456.5606,,0,0,100
Yangon,MMR013,Yangon (South),Thongwa,MMR013025,157876,183727.802,32605.87775,151121.9242,0.124295204,0.521827257,0.289734961,0.631275844,0.078989194,183727.802,0,0,,94714.06027,,0,0,100
Yangon,MMR013,Yangon (South),Kayan,MMR013026,158019,183894.2179,38376.90165,145517.3162,0.124295204,0.522146071,0.289734961,0.631275844,0.078989194,183894.2179,0,0,,94799.84982,,0,0,100
Yangon,MMR013,Yangon (South),Twantay,MMR013027,226836,263979.8303,50148.20772,213831.6226,0.124295204,0.509553157,0.289734961,0.631275844,0.078989194,263979.8303,0,0,,136085.0197,,0,0,100
Yangon,MMR013,Yangon (South),Kawhmu,MMR013028,119050,138544.1411,10008.22859,128535.9125,0.124295204,0.510298194,0.289734961,0.631275844,0.078989194,138544.1411,0,0,,71421.29821,,0,0,100
Yangon,MMR013,Yangon (South),Kungyangon,MMR013029,111632,129911.4621,19349.62986,110561.8322,0.124295204,0.51530923,0.289734961,0.631275844,0.078989194,129911.4621,0,0,,66971.04041,,0,0,100
Yangon,MMR013,Yangon (South),Dala,MMR013030,172857,201161.9034,138911.8853,62250.01808,0.124295204,0.510167364,0.289734961,0.631275844,0.078989194,201161.9034,0,0,,103701.5653,,0,0,100
Yangon,MMR013,Yangon (South),Seikgyikanaungto,MMR013031,34003,39570.9066,39570.9066,0,0.124295204,0.49804429,0.289734961,0.631275844,0.078989194,39570.9066,0,0,,20399.3146,,0,0,100
Yangon,MMR013,Yangon (South),Cocokyun,MMR013032,1940,2257.67017,2257.67017,0,0.124295204,0.332989691,0.289734961,0.631275844,0.078989194,2257.67017,0,0,,1163.858198,,0,0,100
Yangon,MMR013,Yangon (West),Kyauktada,MMR013033,29853,34741.35443,34741.35443,0,0.124295204,0.538505343,0.289734961,0.631275844,0.078989194,34741.35443,0,0,,17909.61794,,0,0,100
Yangon,MMR013,Yangon (West),Pabedan,MMR013034,33336,38794.68701,38794.68701,0,0.124295204,0.544906407,0.289734961,0.631275844,0.078989194,38794.68701,0,0,,19999.16335,,0,0,100
Yangon,MMR013,Yangon (West),Lanmadaw,MMR013035,47160,54882.3326,54882.3326,0,0.124295204,0.572094996,0.289734961,0.631275844,0.078989194,54882.3326,0,0,,28292.55291,,0,0,100
Yangon,MMR013,Yangon (West),Latha,MMR013036,25057,29160.02137,29160.02137,0,0.124295204,0.571856168,0.289734961,0.631275844,0.078989194,29160.02137,0,0,,15032.36849,,0,0,100
Yangon,MMR013,Yangon (West),Ahlone,MMR013037,55482,64567.03938,64567.03938,0,0.124295204,0.539472261,0.289734961,0.631275844,0.078989194,64567.03938,0,0,,33285.14462,,0,0,100
Yangon,MMR013,Yangon (West),Kyeemyindaing,MMR013038,111514,129774.1399,129774.1399,0,0.124295204,0.528068225,0.289734961,0.631275844,0.078989194,129774.1399,0,0,,70209.40119,,0,0,100
Yangon,MMR013,Yangon (West),Sanchaung,MMR013039,99619,115931.3632,115931.3632,0,0.124295204,0.558387456,0.289734961,0.631275844,0.078989194,115931.3632,0,0,,65676.46004,,0,0,100
Yangon,MMR013,Yangon (West),Hlaing,MMR013040,160307,186556.8722,186556.8722,0,0.124295204,0.531966789,0.289734961,0.631275844,0.078989194,186556.8722,0,0,,105686.6289,,0,0,100
Yangon,MMR013,Yangon (West),Kamaryut,MMR013041,84569,98416.96322,98416.96322,0,0.124295204,0.562984072,0.289734961,0.631275844,0.078989194,98416.96322,0,0,,53244.78406,,0,0,100
Yangon,MMR013,Yangon (West),Mayangone,MMR013042,198113,230553.5106,230553.5106,0,0.124295204,0.528592268,0.289734961,0.631275844,0.078989194,230553.5106,0,0,,124732.2766,,0,0,100
Yangon,MMR013,Yangon (West),Dagon,MMR013043,25082,29189.11506,29189.11506,0,0.124295204,0.527709114,0.289734961,0.631275844,0.078989194,29189.11506,0,0,,15047.36667,,0,0,100
Yangon,MMR013,Yangon (West),Bahan,MMR013044,96732,112571.6242,112571.6242,0,0.124295204,0.52944217,0.289734961,0.631275844,0.078989194,112571.6242,0,0,,60902.62923,,0,0,100
Yangon,MMR013,Yangon (West),Seikkan,MMR013045,2826,3288.750465,3288.750465,0,0.124295204,0.3995046,0.289734961,0.631275844,0.078989194,3288.750465,0,0,,1695.393437,,0,0,100
